year,gauge,p_mm,q_mm,bc_q,q_na_count
1974,201001,2865.16929,2002.407287,161.73670910474578,7
1975,201001,1552.892747,477.825791,67.17635559422027,0
1976,201001,1903.298863,NA,NA,15
1977,201001,1069.042988,302.122865,50.56724312715466,0
1978,201001,1551.060075,457.152939,65.36575448672917,0
1979,201001,1298.191406,391.423372,59.38106452202473,0
1980,201001,1328.913966,377.457795,58.05966887530417,0
1981,201001,1570.062329,498.852202,68.98643709854107,0
1982,201001,1325.648803,491.611579,68.36658662737675,0
1983,201001,2083.90811,872.536619,97.31284058384273,0
1984,201001,1598.445768,778.250824,90.71547450348953,0
1985,201001,1498.358963,NA,NA,36
1986,201001,845.264318,77.379082,21.41502803083293,0
1987,201001,1778.633333,705.6036349999999,85.41371742766032,0
1988,201001,2628.587433,1459.040987,133.31508637039275,0
1989,201001,2460.914165,1410.701636,130.59805652584936,0
1990,201001,1888.320989,947.391295,102.35160492897921,0
1991,201001,1447.13451,341.930022,54.607928233349114,0
1992,201001,1317.835307,440.386603,63.87341399156065,0
1993,201001,1092.015634,147.468871,32.27804199808142,0
1994,201001,1212.28524,281.267812,48.36654006320425,6
1995,201001,1400.488243,312.522644,51.64219565246057,0
1996,201001,1898.948357,716.519066,86.2236452979179,0
1997,201001,1332.276064,319.768499,52.382817356452406,0
1998,201001,1332.529759,297.760225,50.111969441382286,0
1999,201001,2144.091395,915.134075,100.2003011175085,0
2000,201001,1118.538131,352.160052,55.615782907061046,0
2001,201001,1469.693182,647.013322,80.97855768227166,0
2002,201001,743.310104,32.311107,12.104004065933385,0
2003,201001,1359.248385,304.448981,50.808929595761995,0
2004,201001,1605.876414,550.843444,73.33722063702588,0
2005,201001,1115.863886,165.403314,34.69775888521012,0
2006,201001,1342.01664,369.393789,57.2878726633528,0
2007,201001,1085.773687,118.629452,28.127977118077716,0
2008,201001,1987.870534,935.1303800000001,101.5373642352758,0
2009,201001,1626.549364,773.249012,90.35690246731285,0
2010,201001,1924.506502,874.372834,97.43844230550197,0
2011,201001,1563.816792,640.7871260000001,80.49808944846987,0
2012,201001,1624.819668,1044.427174,108.65478302361316,0
2013,201001,1942.89997,1233.918302,120.33108986854697,0
2014,201001,1026.768026,166.443891,34.834896812920306,0
2015,201001,1572.244288,633.10605,79.90279898923274,0
2016,201001,1374.557797,457.86329,65.4284995552448,0
2017,201001,2231.518918,1130.011725,114.02408163878044,0
2018,201001,1187.787179,428.277245,62.78158169870019,0
2019,201001,680.3770489999999,81.062585,22.063937936552364,0
2020,201001,1791.629308,774.090535,90.4172939683665,0
2021,201001,1954.916417,1056.556882,109.42607090475073,0
2022,201001,2810.700559,NA,NA,31
1950,203005,1944.932226,NA,NA,365
1951,203005,1160.243597,NA,NA,365
1952,203005,1036.160556,NA,NA,366
1953,203005,1056.590335,NA,NA,365
1954,203005,1786.157564,NA,NA,365
1955,203005,1562.400455,NA,NA,365
1956,203005,1690.082092,NA,NA,366
1957,203005,766.310577,NA,NA,365
1958,203005,1197.311624,NA,NA,365
1959,203005,1703.631338,NA,NA,365
1960,203005,751.076943,NA,NA,366
1961,203005,1327.049323,NA,NA,365
1962,203005,1456.63551,NA,NA,365
1963,203005,1481.31157,NA,NA,365
1964,203005,1131.323949,NA,NA,366
1965,203005,1199.72589,NA,NA,365
1966,203005,868.349358,NA,NA,365
1967,203005,1928.916152,NA,NA,365
1968,203005,943.37545,NA,NA,366
1969,203005,1000.107703,NA,NA,365
1970,203005,1245.157817,NA,NA,365
1971,203005,1244.164644,NA,NA,182
1972,203005,1623.291504,601.037948,21.37301156687678,0
1973,203005,1209.750381,313.265989,16.73867435204012,1
1974,203005,1659.755834,733.831662,23.000157741515736,0
1975,203005,1585.375967,480.203652,19.664939777336315,0
1976,203005,1492.450806,913.938291,24.914922648979267,0
1977,203005,817.547055,105.6178,10.893018520120567,0
1978,203005,1338.560457,566.531041,20.91092706475733,0
1979,203005,1086.749332,NA,NA,40
1980,203005,1038.587455,209.631522,14.333950028476817,0
1981,203005,1374.048941,NA,NA,52
1982,203005,1144.519306,316.493659,16.80424582702544,0
1983,203005,1697.113347,486.163515,19.755614780337854,0
1984,203005,1227.02585,NA,NA,20
1985,203005,1128.679275,217.391597,14.538830556184013,0
1986,203005,752.754671,44.998779999999996,7.566659621261989,0
1987,203005,1313.088161,272.720767,15.873175187029238,0
1988,203005,1808.349671,760.736275,23.30502468148709,0
1989,203005,1827.6100059999999,854.642079,24.31521142874107,0
1990,203005,1391.598198,581.370848,21.11191588178489,0
1991,203005,1106.123481,154.478953,12.705855554686009,0
1992,203005,1128.440705,197.48295,14.002684634693443,0
1993,203005,883.675033,80.604904,9.735654792378806,0
1994,203005,906.926467,168.03174,13.138237263892652,0
1995,203005,1058.994158,153.541343,12.67501308307527,0
1996,203005,1402.961306,388.112467,18.15563048008219,0
1997,203005,1089.506926,99.472732,10.627340333328325,0
1998,203005,959.274811,58.321213,8.479646195718631,0
1999,203005,1614.444544,525.979063,20.342898165804364,0
2000,203005,730.928496,160.047592,12.886487328583392,0
2001,203005,1181.127015,309.846822,16.6687133143445,0
2002,203005,645.390564,24.838025,5.754309358159144,0
2003,203005,977.916847,102.551352,10.761777011804897,0
2004,203005,1325.919171,228.599104,14.826205340443543,0
2005,203005,897.73647,47.554107,7.754492663764831,0
2006,203005,1066.10396,187.807794,13.728902280852646,0
2007,203005,955.750047,53.719838,8.181665336943235,0
2008,203005,1532.659306,584.612296,21.155355143707506,0
2009,203005,1233.659431,351.96461,17.496788813552556,0
2010,203005,1490.162057,406.34927700000003,18.472368810408895,0
2011,203005,1357.246959,557.326068,20.784461833450038,0
2012,203005,1172.318031,400.625441,18.374009235703074,0
2013,203005,1441.240076,557.157572,20.782133791219344,0
2014,203005,920.3829000000001,90.937266,10.239400586645747,0
2015,203005,1380.018911,295.387409,16.36695280974678,0
2016,203005,1153.29955,180.506214,13.515929489480191,0
2017,203005,1580.47859,361.046506,17.666463606957613,0
2018,203005,886.225552,146.064069,12.424395907073878,0
2019,203005,477.836603,23.875979,5.646501322359116,9
2020,203005,1329.035907,210.502931,14.357208946464777,0
2021,203005,1615.418745,521.106388,20.272675458243455,0
2022,203005,1949.540294,NA,NA,31
1950,203010,2274.580987,NA,NA,365
1951,203010,1380.194596,NA,NA,365
1952,203010,1111.218514,NA,NA,366
1953,203010,1343.915992,NA,NA,365
1954,203010,2008.640445,NA,NA,365
1955,203010,1884.094098,NA,NA,365
1956,203010,1780.379826,NA,NA,366
1957,203010,915.187467,NA,NA,365
1958,203010,1381.848365,NA,NA,365
1959,203010,1894.965939,NA,NA,365
1960,203010,801.43349,NA,NA,366
1961,203010,1433.029938,NA,NA,365
1962,203010,1920.625487,NA,NA,365
1963,203010,1882.580205,NA,NA,365
1964,203010,1258.930744,NA,NA,366
1965,203010,1432.379116,NA,NA,365
1966,203010,930.032702,NA,NA,365
1967,203010,2211.017892,NA,NA,169
1968,203010,1146.695563,376.747136,38.4784036188073,0
1969,203010,1050.976731,104.77632,19.167680147172508,0
1970,203010,1310.362816,298.246927,33.94835290392278,0
1971,203010,1287.462093,582.494294,48.51795461761441,0
1972,203010,1979.0131079999999,1010.751905,64.87631285589912,0
1973,203010,1429.837102,461.487071,42.87560361387427,0
1974,203010,2152.50274,1494.694831,79.62223050869568,0
1975,203010,1826.909672,890.74763600000006,60.70828237360676,0
1976,203010,1756.506607,1145.396198,69.27374184792632,0
1977,203010,1000.937437,242.432908,30.360101903218663,0
1978,203010,1383.330341,403.907839,39.93607593359718,0
1979,203010,1240.672865,430.364687,41.310577617765794,0
1980,203010,1239.348558,333.529444,36.04864436469336,0
1981,203010,1437.343658,300.927188,34.11202426792613,0
1982,203010,1326.421491,414.550781,40.49414443681899,0
1983,203010,1730.625713,553.472608,47.22149737607917,0
1984,203010,1590.059649,830.001397,58.49344908411595,0
1985,203010,1360.17016,NA,NA,144
1986,203010,789.698699,34.270237,10.106459752494192,0
1987,203010,1754.774972,NA,NA,15
1988,203010,2226.639584,NA,NA,23
1989,203010,2219.28945,1370.361955,76.09002188454315,0
1990,203010,1565.384473,679.651746,52.64285069195163,0
1991,203010,1153.78023,NA,NA,15
1992,203010,1067.066232,170.205791,25.049193886107467,0
1993,203010,1006.448083,71.075847,15.413326965859843,0
1994,203010,1162.902259,317.234693,35.09287130656211,0
1995,203010,1184.912296,171.18270900000002,25.127686396908167,0
1996,203010,1646.92637,496.334918,44.56790185583419,0
1997,203010,1138.869049,84.59651,17.00550684618428,0
1998,203010,1070.849985,93.496344,17.98685363334825,0
1999,203010,1996.216473,682.652732,52.76549923221781,0
2000,203010,964.490047,164.231818,24.564350591219355,0
2001,203010,1443.272451,696.900806,53.34424296141034,0
2002,203010,807.084885,27.186216,8.802593363150947,0
2003,203010,1156.976184,114.005725,20.088614288105166,0
2004,203010,1407.229852,368.934249,38.04965681735014,0
2005,203010,1085.500243,139.527892,22.46163677553201,0
2006,203010,1480.231923,395.08217,39.46782196045353,0
2007,203010,1102.974904,56.070873,13.463365221562338,0
2008,203010,1771.756658,679.315776,52.62910331638481,0
2009,203010,1613.347716,753.841045,55.60124980517228,0
2010,203010,1676.290135,624.882438,50.356011133826804,0
2011,203010,1575.25775,726.923979,54.54510275287753,0
2012,203010,1519.934152,637.2194029999999,50.879424553112074,0
2013,203010,1664.120086,862.924364,59.7033220516827,0
2014,203010,1048.963642,114.455631,20.132563754747515,0
2015,203010,1544.026572,485.626636,44.05424691113608,0
2016,203010,1260.154703,333.363927,36.0390520718211,0
2017,203010,1984.261389,820.20398,58.12889096586571,0
2018,203010,1056.469884,144.696085,22.915656486110855,0
2019,203010,680.095577,26.011181999999998,8.571366138256893,0
2020,203010,1706.702746,544.842733,46.82960299057832,0
2021,203010,1699.386905,678.397206,52.59149985443815,0
2022,203010,2870.936248,NA,NA,31
1950,203030,1778.467569,NA,NA,365
1951,203030,872.322904,NA,NA,365
1952,203030,950.477386,NA,NA,366
1953,203030,986.573026,NA,NA,365
1954,203030,1657.360078,NA,NA,365
1955,203030,1302.21067,NA,NA,365
1956,203030,1446.244954,NA,NA,366
1957,203030,609.112364,NA,NA,365
1958,203030,1021.16915,NA,NA,365
1959,203030,1654.189372,NA,NA,365
1960,203030,621.344487,NA,NA,366
1961,203030,1219.112194,NA,NA,365
1962,203030,1554.566115,NA,NA,365
1963,203030,1345.108108,NA,NA,365
1964,203030,1003.522233,NA,NA,366
1965,203030,873.616728,NA,NA,365
1966,203030,744.997611,NA,NA,365
1967,203030,1437.362648,NA,NA,365
1968,203030,979.396155,NA,NA,366
1969,203030,920.835696,NA,NA,365
1970,203030,977.016492,NA,NA,365
1971,203030,1033.923652,NA,NA,365
1972,203030,1445.67224,NA,NA,366
1973,203030,974.399251,NA,NA,365
1974,203030,1491.085008,NA,NA,365
1975,203030,1191.735353,NA,NA,365
1976,203030,1258.21652,NA,NA,366
1977,203030,906.633618,NA,NA,365
1978,203030,955.560677,NA,NA,365
1979,203030,867.164309,NA,NA,271
1980,203030,981.219186,117.946933,11.637079953143001,0
1981,203030,1049.14224,51.905815,8.196140213263181,0
1982,203030,1023.038028,87.289434,10.263092959475227,0
1983,203030,1423.042564,357.202811,18.07291212255886,0
1984,203030,1081.984378,167.004278,13.407424316589294,0
1985,203030,1099.431188,129.625252,12.097470585314175,0
1986,203030,643.749308,9.262599,3.504025843596549,0
1987,203030,1153.803314,120.464793,11.738819611794439,0
1988,203030,1736.828256,513.138007,20.74589253784166,0
1989,203030,1711.234637,503.979347,20.60528184017022,0
1990,203030,1224.043892,403.898208,18.94375120892425,0
1991,203030,930.195031,37.136295,7.046615898818898,9
1992,203030,923.748639,120.266037,11.730840093240603,0
1993,203030,666.199684,0.047947000000000004,0.04719678331879789,0
1994,203030,794.020848,12.862624,4.185672579512707,0
1995,203030,875.106662,18.294314,5.0175074956825005,0
1996,203030,1502.884505,306.64279899999997,17.03942507602233,0
1997,203030,1080.973583,127.69428599999999,12.023305482279806,0
1998,203030,910.778428,5.2146419999999996,2.507192367986443,0
1999,203030,1428.983584,129.372504,12.087804930916569,0
2000,203030,733.168077,4.874879,2.4053997991851017,0
2001,203030,1259.396339,201.972079,14.465748098183456,0
2002,203030,596.634413,0.045939,0.04524956185596048,0
2003,203030,843.117126,11.701278,3.980305376624681,0
2004,203030,998.26577,51.029111,8.134405093094182,0
2005,203030,889.499802,48.497413,7.952122964327077,0
2006,203030,1206.164477,52.331008,8.225834520686993,0
2007,203030,1061.612664,10.161828999999999,3.687677339918043,0
2008,203030,1348.508955,173.060595,13.60065291623572,0
2009,203030,1217.932127,214.781621,14.822681515698171,0
2010,203030,1332.264145,133.456606,12.242479497290264,0
2011,203030,1103.369128,194.119545,14.23941774412168,0
2012,203030,1169.531862,207.833426,14.630891109489319,0
2013,203030,1388.162082,305.373937,17.012070871205445,0
2014,203030,920.539173,17.820283,4.951714724908036,0
2015,203030,1263.195553,126.344454,11.97101685251166,0
2016,203030,865.631975,33.496588,6.718520004248623,0
2017,203030,1330.139268,198.360991,14.362409574287542,5
2018,203030,797.282157,28.414777,6.219078518236136,0
2019,203030,480.61139000000003,0.013160999999999999,0.013103395422809142,0
2020,203030,1251.45343,124.521612,11.89981248016751,0
2021,203030,1457.108185,356.913303,18.06728207879913,0
2022,203030,1769.903553,NA,NA,31
1950,204002,1548.5756020000001,NA,NA,365
1951,204002,897.724166,NA,NA,365
1952,204002,889.778154,NA,NA,366
1953,204002,725.286832,NA,NA,365
1954,204002,1343.362895,NA,NA,365
1955,204002,1131.68618,NA,NA,365
1956,204002,1359.861097,NA,NA,366
1957,204002,566.371409,NA,NA,365
1958,204002,954.667434,NA,NA,365
1959,204002,1517.285883,NA,NA,365
1960,204002,657.352368,NA,NA,366
1961,204002,1059.81034,NA,NA,365
1962,204002,1243.088688,NA,NA,365
1963,204002,1133.557445,NA,NA,365
1964,204002,945.907021,NA,NA,366
1965,204002,936.999489,NA,NA,199
1966,204002,714.664029,17.777343,4.166850442063333,0
1967,204002,1392.055543,399.822716,12.767640543031169,0
1968,204002,948.39189,NA,NA,33
1969,204002,806.235417,NA,NA,11
1970,204002,913.908999,53.987526,6.5346327894706295,0
1971,204002,1059.188153,322.007101,11.946502966839468,0
1972,204002,1232.146608,278.991382,11.42453383943662,0
1973,204002,959.558398,147.288505,9.297710014564977,0
1974,204002,1158.944458,NA,NA,52
1975,204002,1270.071845,243.109,10.93931689605631,8
1976,204002,1202.6553000000001,512.000074,13.757011730517322,0
1977,204002,784.501638,80.305818,7.550323979105717,0
1978,204002,1026.849087,57.173481,6.675401733807002,0
1979,204002,810.900141,85.951898,7.733925511624537,0
1980,204002,751.087176,84.009366,7.671825861686218,0
1981,204002,1020.225205,86.47371,7.7504240859267854,0
1982,204002,982.241296,NA,NA,55
1983,204002,1279.047491,291.564106,11.583162048924752,0
1984,204002,1050.15675,270.052272,11.308367636311385,0
1985,204002,937.661617,93.350815,7.961060031601432,0
1986,204002,697.968722,11.456769,3.4043564681596195,0
1987,204002,1064.351733,111.743741,8.47125204589544,0
1988,204002,1404.094785,NA,NA,180
1989,204002,1378.098101,530.597385,13.904422847661067,0
1990,204002,1029.155395,NA,NA,68
1991,204002,748.592745,23.74257,4.720832376495025,0
1992,204002,877.263883,85.008141,7.703890538862049,0
1993,204002,694.968186,6.556402,2.5666218574677035,0
1994,204002,725.06512,37.77228,5.700462185526791,0
1995,204002,845.533734,21.996786,4.570501616485125,0
1996,204002,1292.644151,334.371299,12.086531168303276,0
1997,204002,915.52028,70.131204,7.19294585336616,0
1998,204002,889.388644,27.811953,5.041783913340719,0
1999,204002,1300.678875,237.011506,10.851458321002157,0
2000,204002,642.718548,28.459789,5.089589042013504,0
2001,204002,1031.0420119999999,260.268351,11.177777406519978,0
2002,204002,581.616554,1.248171,0.8893898278526754,0
2003,204002,777.168393,15.540518,3.923558848071339,0
2004,204002,1018.993677,57.911997,6.707178317000293,0
2005,204002,755.343641,8.509297,2.940086284275445,0
2006,204002,895.848698,43.503636,6.021726779432899,0
2007,204002,893.530106,21.905764,4.562424746450483,0
2008,204002,1183.517712,224.421481,10.664395228824315,0
2009,204002,1024.192477,207.354593,10.397464921934011,0
2010,204002,1289.839871,255.149319,11.107938979281347,0
2011,204002,1211.953084,472.366116,13.42851398321334,0
2012,204002,980.497996,213.504556,10.495535870144225,0
2013,204002,1173.769551,374.12136300000003,12.511238110753762,0
2014,204002,830.657459,28.505906,5.092961013877513,0
2015,204002,1057.59743,134.843753,9.027748715648475,0
2016,204002,851.311164,31.72053,5.318566048518345,0
2017,204002,1050.728526,84.242498,7.6793362819961,0
2018,204002,728.438953,43.322702,6.012088622270221,0
2019,204002,381.076379,0.497453,0.4228477037647702,0
2020,204002,981.242733,94.71282099999999,8.001358760613805,0
2021,204002,1338.563442,300.192717,11.689004178847103,0
2022,204002,1470.173831,NA,NA,31
1950,204007,1737.884935,NA,NA,365
1951,204007,886.226595,NA,NA,365
1952,204007,989.40754,NA,NA,366
1953,204007,780.45714,NA,NA,365
1954,204007,1400.242105,NA,NA,365
1955,204007,1187.287245,NA,NA,365
1956,204007,1419.418228,NA,NA,366
1957,204007,679.466814,NA,NA,365
1958,204007,987.008341,NA,NA,365
1959,204007,1577.528732,NA,NA,365
1960,204007,670.051331,NA,NA,366
1961,204007,1092.674386,NA,NA,365
1962,204007,1404.413494,NA,NA,365
1963,204007,1313.532516,NA,NA,365
1964,204007,956.68827,NA,NA,366
1965,204007,887.97898,NA,NA,365
1966,204007,790.2645,NA,NA,365
1967,204007,1442.364954,NA,NA,365
1968,204007,984.369321,NA,NA,366
1969,204007,989.631831,NA,NA,365
1970,204007,1026.031432,NA,NA,365
1971,204007,1101.515601,NA,NA,225
1972,204007,1261.682039,289.937952,6.63805345679388,0
1973,204007,1082.463385,196.74053,6.118911724038573,0
1974,204007,1350.349837,580.49456,7.596582229082286,0
1975,204007,1164.194383,168.935884,5.918129609297677,0
1976,204007,1194.824082,458.342969,7.26615531580404,0
1977,204007,954.325077,154.689208,5.802860721344822,0
1978,204007,1052.22096,77.424936,4.918737576651663,0
1979,204007,810.100903,76.689547,4.906817001790783,0
1980,204007,808.023505,116.366427,5.4345749893805495,0
1981,204007,1052.035841,101.887758,5.264878200363382,0
1982,204007,1077.4917149999999,NA,NA,37
1983,204007,1307.943423,NA,NA,168
